STNAM,FIPST,LEAID,ST_LEAID,LEANM,NCESSCH,ST_SCHID,SCHNAM,ALL_RATE,DATE_CUR
TEXAS,48,4833120,TX-015915,NORTHSIDE ISD,483312000000,TX-015915-015915022,STEVENS H S,89,9/23/2019 0:00
TEXAS,48,4833120,TX-015915,NORTHSIDE ISD,483312000000,TX-015915-015915023,BRANDEIS H S,97,9/23/2019 0:00
TEXAS,48,4833120,TX-015915,NORTHSIDE ISD,483312000000,TX-015915-015915024,BRENNAN H S,99,9/23/2019 0:00
TEXAS,48,4833120,TX-015915,NORTHSIDE ISD,483312000000,TX-015915-015915011,CHAVEZ EXCEL ACADEMY,86,9/23/2019 0:00
TEXAS,48,4833180,TX-061911,NORTHWEST ISD,483318000000,TX-061911-061911001,NORTHWEST H S,90,9/23/2019 0:00
TEXAS,48,4833180,TX-061911,NORTHWEST ISD,483318000000,TX-061911-061911007,BYRON NELSON H S,97,9/23/2019 0:00
TEXAS,48,4833180,TX-061911,NORTHWEST ISD,483318000000,TX-061911-061911010,JAMES M STEELE H S,70,9/23/2019 0:00
TEXAS,48,4833240,TX-069902,NUECES CANYON CISD,483324000000,TX-069902-069902001,NUECES CANYON JH/HS,80,9/23/2019 0:00
TEXAS,48,4833340,TX-145907,OAKWOOD ISD,483334000000,TX-145907-145907002,OAKWOOD H S,50,9/23/2019 0:00
TEXAS,48,4833360,TX-205905,ODEM-EDROY ISD,483336000000,TX-205905-205905001,ODEM H S,95,9/23/2019 0:00
TEXAS,48,4833390,TX-153903,O'DONNELL ISD,483339000000,TX-153903-153903001,O'DONNELL SCHOOL,80,9/23/2019 0:00
TEXAS,48,4833420,TX-050904,OGLESBY ISD,483342000000,TX-050904-050904001,OGLESBY SCHOOL,50,9/23/2019 0:00
TEXAS,48,4833630,TX-252903,OLNEY ISD,483363000000,TX-252903-252903001,OLNEY H S,90,9/23/2019 0:00
TEXAS,48,4833660,TX-140905,OLTON ISD,483366000000,TX-140905-140905002,OLTON H S,90,9/23/2019 0:00
TEXAS,48,4833690,TX-187910,ONALASKA ISD,483369000000,TX-187910-187910001,ONALASKA JR/SR HIGH,95,9/23/2019 0:00
TEXAS,48,4833720,TX-125903,ORANGE GROVE ISD,483372000000,TX-125903-125903001,ORANGE GROVE H S,95,9/23/2019 0:00
TEXAS,48,4833780,TX-181905,ORANGEFIELD ISD,483378000000,TX-181905-181905001,ORANGEFIELD H S,95,9/23/2019 0:00
TEXAS,48,4833840,TX-230903,ORE CITY ISD,483384000000,TX-230903-230903001,ORE CITY H S,90,9/23/2019 0:00
TEXAS,48,4833870,TX-201908,OVERTON ISD,483387000000,TX-201908-201908001,OVERTON H S,90,9/23/2019 0:00
TEXAS,48,4833900,TX-051901,PADUCAH ISD,483390000000,TX-051901-051901001,PADUCAH SCHOOL,50,9/23/2019 0:00
TEXAS,48,4833960,TX-104907,PAINT CREEK ISD,483396000000,TX-104907-104907001,PAINT CREEK SCHOOL,50,9/23/2019 0:00
TEXAS,48,4833980,TX-048903,PAINT ROCK ISD,483398000000,TX-048903-048903001,PAINT ROCK SCHOOL,80,9/23/2019 0:00
TEXAS,48,4834020,TX-158905,PALACIOS ISD,483402000000,TX-158905-158905001,PALACIOS H S,85,9/23/2019 0:00
TEXAS,48,4834050,TX-001907,PALESTINE ISD,483405000000,TX-001907-001907001,PALESTINE H S,97,9/23/2019 0:00
TEXAS,48,4834110,TX-070910,PALMER ISD,483411000000,TX-070910-070910001,PALMER H S,95,9/23/2019 0:00
TEXAS,48,4834170,TX-090904,PAMPA ISD,483417000000,TX-090904-090904001,PAMPA H S,94,9/23/2019 0:00
TEXAS,48,4834170,TX-090904,PAMPA ISD,483417000000,TX-090904-090904002,P L C-PAMPA LEARNING CTR,80,9/23/2019 0:00
TEXAS,48,4834230,TX-033902,PANHANDLE ISD,483423000000,TX-033902-033902001,PANHANDLE H S,90,9/23/2019 0:00
TEXAS,48,4834260,TX-249906,PARADISE ISD,483426000000,TX-249906-249906001,PARADISE H S,95,9/23/2019 0:00
TEXAS,48,4834290,TX-139909,PARIS ISD,483429000000,TX-139909-139909002,PARIS H S,95,9/23/2019 0:00
TEXAS,48,4834290,TX-139909,PARIS ISD,483429000000,TX-139909-139909008,TRAVIS H S OF CHOICE,90,9/23/2019 0:00
TEXAS,48,4834320,TX-101917,PASADENA ISD,483432000000,TX-101917-101917004,DOBIE H S,89,9/23/2019 0:00
TEXAS,48,4834320,TX-101917,PASADENA ISD,483432000000,TX-101917-101917001,PASADENA HIGH SCHOOL,82,9/23/2019 0:00
TEXAS,48,4834320,TX-101917,PASADENA ISD,483432000000,TX-101917-101917002,SAM RAYBURN H S,89,9/23/2019 0:00
TEXAS,48,4834320,TX-101917,PASADENA ISD,483432000000,TX-101917-101917003,SOUTH HOUSTON HIGH SCHOOL,87,9/23/2019 0:00
TEXAS,48,4834320,TX-101917,PASADENA ISD,483432000000,TX-101917-101917013,PASADENA MEMORIAL H S,93,9/23/2019 0:00
TEXAS,48,4834380,TX-063906,PATTON SPRINGS ISD,483438000000,TX-063906-063906001,PATTON SPRINGS SCHOOL,87,9/23/2019 0:00
TEXAS,48,4834440,TX-020908,PEARLAND ISD,483444000000,TX-020908-020908001,PEARLAND H S,97,9/23/2019 0:00
TEXAS,48,4834440,TX-020908,PEARLAND ISD,483444000000,TX-020908-020908004,PACE CENTER,80,9/23/2019 0:00
TEXAS,48,4834440,TX-020908,PEARLAND ISD,483444000000,TX-020908-020908007,GLENDA DAWSON H S,98,9/23/2019 0:00
TEXAS,48,4834440,TX-020908,PEARLAND ISD,483444000000,TX-020908-020908009,ROBERT TURNER COLLEGE AND CAREER H S,99,9/23/2019 0:00
TEXAS,48,4834470,TX-082903,PEARSALL ISD,483447000000,TX-082903-082903001,PEARSALL H S,90,9/23/2019 0:00
TEXAS,48,4834500,TX-184908,PEASTER ISD,483450000000,TX-184908-184908001,PEASTER H S,95,9/23/2019 0:00
TEXAS,48,4834550,TX-195901,PECOS-BARSTOW-TOYAH ISD,483455000000,TX-195901-195901001,PECOS H S,90,9/23/2019 0:00
TEXAS,48,4834560,TX-109914,PENELOPE ISD,483456000000,TX-109914-109914001,PENELOPE SCHOOL,80,9/23/2019 0:00
TEXAS,48,4834630,TX-119903,PERRIN-WHITT CISD,483463000000,TX-119903-119903001,PERRIN H S,80,9/23/2019 0:00
TEXAS,48,4834650,TX-179901,PERRYTON ISD,483465000000,TX-179901-179901001,PERRYTON H S,95,9/23/2019 0:00
TEXAS,48,4834650,TX-179901,PERRYTON ISD,483465000000,TX-179901-179901002,TOP OF TEXAS ACCELERATED EDUCATION CENTER,80,9/23/2019 0:00
TEXAS,48,4834680,TX-095904,PETERSBURG ISD,483468000000,TX-095904-095904001,PETERSBURG SCHOOL,50,9/23/2019 0:00
TEXAS,48,4834710,TX-039903,PETROLIA CISD,483471000000,TX-039903-039903001,PETROLIA JUNIOR HIGH/HIGH SCHOOL,90,9/23/2019 0:00
TEXAS,48,4834770,TX-013903,PETTUS ISD,483477000000,TX-013903-013903001,PETTUS SECONDARY,70,9/23/2019 0:00
TEXAS,48,4834800,TX-172905,PEWITT CISD,483480000000,TX-172905-172905002,PEWITT H S,90,9/23/2019 0:00
TEXAS,48,4834830,TX-227904,PFLUGERVILLE ISD,483483000000,TX-227904-227904001,PFLUGERVILLE H S,96,9/23/2019 0:00
TEXAS,48,4834830,TX-227904,PFLUGERVILLE ISD,483483000000,TX-227904-227904003,JOHN B CONNALLY H S,96,9/23/2019 0:00
TEXAS,48,4834830,TX-227904,PFLUGERVILLE ISD,483483000000,TX-227904-227904004,HENDRICKSON H S,98,9/23/2019 0:00
TEXAS,48,4834860,TX-108909,PHARR-SAN JUAN-ALAMO ISD,483486000000,TX-108909-108909001,PSJA EARLY COLLEGE H S,98,9/23/2019 0:00
TEXAS,48,4834860,TX-108909,PHARR-SAN JUAN-ALAMO ISD,483486000000,TX-108909-108909003,PSJA NORTH EARLY COLLEGE H S,98,9/23/2019 0:00
TEXAS,48,4834860,TX-108909,PHARR-SAN JUAN-ALAMO ISD,483486000000,TX-108909-108909006,ELVIS J BALLEW H S,25,9/23/2019 0:00
TEXAS,48,4834860,TX-108909,PHARR-SAN JUAN-ALAMO ISD,483486000000,TX-108909-108909002,PSJA MEMORIAL EARLY COLLEGE H S,98,9/23/2019 0:00
TEXAS,48,4834860,TX-108909,PHARR-SAN JUAN-ALAMO ISD,483486000000,TX-108909-108909007,PSJA SOUTHWEST EARLY COLLEGE H S,97,9/23/2019 0:00
TEXAS,48,4834860,TX-108909,PHARR-SAN JUAN-ALAMO ISD,483486000000,TX-108909-108909009,PSJA THOMAS JEFFERSON T-STEM EARLY COLLEGE H S,95,9/23/2019 0:00
TEXAS,48,4834860,TX-108909,PHARR-SAN JUAN-ALAMO ISD,483486000000,TX-108909-108909005,PSJA SONIA M SOTOMAYOR H S,70,9/23/2019 0:00
TEXAS,48,4834920,TX-061903,PILOT POINT ISD,483492000000,TX-061903-061903001,PILOT POINT H S,95,9/23/2019 0:00
TEXAS,48,4834980,TX-092904,PINE TREE ISD,483498000000,TX-092904-092904001,PINE TREE H S,98,9/23/2019 0:00
TEXAS,48,4834980,TX-092904,PINE TREE ISD,483498000000,TX-092904-092904003,EXCEL H S OF CHOICE,50,9/23/2019 0:00
TEXAS,48,4835010,TX-032902,PITTSBURG ISD,483501000000,TX-032902-032902002,PITTSBURG H S,95,9/23/2019 0:00
TEXAS,48,4835040,TX-251902,PLAINS ISD,483504000000,TX-251902-251902001,PLAINS H S,80,9/23/2019 0:00
TEXAS,48,4835070,TX-095905,PLAINVIEW ISD,483507000000,TX-095905-095905001,PLAINVIEW H S,92,9/23/2019 0:00
TEXAS,48,4835100,TX-043910,PLANO ISD,483510000000,TX-043910-043910001,PLANO SR H S,94,9/23/2019 0:00
TEXAS,48,4835100,TX-043910,PLANO ISD,483510000000,TX-043910-043910006,PLANO EAST SR H S,96,9/23/2019 0:00
TEXAS,48,4835100,TX-043910,PLANO ISD,483510000000,TX-043910-043910010,PLANO WEST SENIOR H S,97,9/23/2019 0:00
TEXAS,48,4835100,TX-043910,PLANO ISD,483510000000,TX-043910-043910200,HOSPITAL/HOMEBOUND,87,9/23/2019 0:00
TEXAS,48,4835100,TX-043910,PLANO ISD,483510000000,TX-043910-043910008,PLANO ISD ACADEMY H S,95,9/23/2019 0:00
TEXAS,48,4835130,TX-019912,PLEASANT GROVE ISD,483513000000,TX-019912-019912001,PLEASANT GROVE H S,95,9/23/2019 0:00
TEXAS,48,4835190,TX-007905,PLEASANTON ISD,483519000000,TX-007905-007905001,PLEASANTON H S,96,9/23/2019 0:00
TEXAS,48,4835190,TX-007905,PLEASANTON ISD,483519000000,TX-007905-007905005,PLEASANTON ISD SCHOOL OF CHOICE,50,9/23/2019 0:00
TEXAS,48,4835250,TX-031909,POINT ISABEL ISD,483525000000,TX-031909-031909001,PORT ISABEL H S,90,9/23/2019 0:00
TEXAS,48,4835310,TX-061906,PONDER ISD,483531000000,TX-061906-061906001,PONDER H S,95,9/23/2019 0:00
TEXAS,48,4835340,TX-184901,POOLVILLE ISD,483534000000,TX-184901-184901001,POOLVILLE H S,80,9/23/2019 0:00
TEXAS,48,4835370,TX-178908,PORT ARANSAS ISD,483537000000,TX-178908-178908001,PORT ARANSAS H S,90,9/23/2019 0:00
TEXAS,48,4835400,TX-123907,PORT ARTHUR ISD,483540000000,TX-123907-123907009,MEMORIAL H S,87,9/23/2019 0:00
TEXAS,48,4835430,TX-123908,PORT NECHES-GROVES ISD,483543000000,TX-123908-123908001,PORT NECHES-GROVES H S,94,9/23/2019 0:00
TEXAS,48,4835490,TX-085902,POST ISD,483549000000,TX-085902-085902001,POST H S,90,9/23/2019 0:00
TEXAS,48,4835490,TX-085902,POST ISD,483549000000,TX-085902-085902040,GARZA COUNTY REGIONAL JUVENILE CENTER,50,9/23/2019 0:00
TEXAS,48,4835520,TX-007906,POTEET ISD,483552000000,TX-007906-007906001,POTEET H S,95,9/23/2019 0:00
TEXAS,48,4835550,TX-247904,POTH ISD,483555000000,TX-247904-247904001,POTH H S,95,9/23/2019 0:00
TEXAS,48,4835560,TX-188903,HIGHLAND PARK ISD,483556000000,TX-188903-188903001,HIGHLAND PARK H S,90,9/23/2019 0:00
TEXAS,48,4835570,TX-188904,BUSHLAND ISD,483557000000,TX-188904-188904001,BUSHLAND H S,95,9/23/2019 0:00
TEXAS,48,4835580,TX-091913,POTTSBORO ISD,483558000000,TX-091913-091913001,POTTSBORO H S,90,9/23/2019 0:00
TEXAS,48,4835700,TX-028906,PRAIRIE LEA ISD,483570000000,TX-028906-028906001,PRAIRIE LEA SCHOOL,50,9/23/2019 0:00
TEXAS,48,4835730,TX-169909,PRAIRIE VALLEY ISD,483573000000,TX-169909-169909001,PRAIRIE VALLEY H S,50,9/23/2019 0:00
TEXAS,48,4835740,TX-139912,PRAIRILAND ISD,483574000000,TX-139912-139912001,PRAIRILAND H S,95,9/23/2019 0:00
TEXAS,48,4835760,TX-125905,PREMONT ISD,483576000000,TX-125905-125905001,PREMONT COLLEGIATE H S,80,9/23/2019 0:00
TEXAS,48,4835800,TX-189902,PRESIDIO ISD,483580000000,TX-189902-189902001,PRESIDIO H S,90,9/23/2019 0:00
TEXAS,48,4835820,TX-167904,PRIDDY ISD,483582000000,TX-167904-167904001,PRIDDY SCHOOL,50,9/23/2019 0:00
TEXAS,48,4835850,TX-043911,PRINCETON ISD,483585000000,TX-043911-043911001,PRINCETON H S,92,9/23/2019 0:00
TEXAS,48,4835910,TX-108910,PROGRESO ISD,483591000000,TX-108910-108910001,PROGRESO H S,85,9/23/2019 0:00
TEXAS,48,4836000,TX-043912,PROSPER ISD,483600000000,TX-043912-043912001,PROSPER H S,99,9/23/2019 0:00
TEXAS,48,4836180,TX-099903,QUANAH ISD,483618000000,TX-099903-099903001,QUANAH H S,90,9/23/2019 0:00
TEXAS,48,4836210,TX-034907,QUEEN CITY ISD,483621000000,TX-034907-034907001,QUEEN CITY H S,95,9/23/2019 0:00
TEXAS,48,4836240,TX-116908,QUINLAN ISD,483624000000,TX-116908-116908001,WH FORD H S,91,9/23/2019 0:00
TEXAS,48,4836300,TX-250904,QUITMAN ISD,483630000000,TX-250904-250904001,QUITMAN H S,95,9/23/2019 0:00
TEXAS,48,4836360,TX-190903,RAINS ISD,483636000000,TX-190903-190903001,RAINS H S,85,9/23/2019 0:00
TEXAS,48,4836390,TX-054903,RALLS ISD,483639000000,TX-054903-054903001,RALLS H S,80,9/23/2019 0:00
TEXAS,48,4836390,TX-054903,RALLS ISD,483639000000,TX-054903-054903002,RECOVERY EDUCATION CAMPUS,87,9/23/2019 0:00
TEXAS,48,4836450,TX-015906,RANDOLPH FIELD ISD,483645000000,TX-015906-015906001,RANDOLPH H S,95,9/23/2019 0:00
TEXAS,48,4836480,TX-067907,RANGER ISD,483648000000,TX-067907-067907001,RANGER H S,80,9/23/2019 0:00
TEXAS,48,4836510,TX-231902,RANKIN ISD,483651000000,TX-231902-231902001,RANKIN H S,80,9/23/2019 0:00
TEXAS,48,4836540,TX-245903,RAYMONDVILLE ISD,483654000000,TX-245903-245903001,RAYMONDVILLE H S,95,9/23/2019 0:00
TEXAS,48,4836540,TX-245903,RAYMONDVILLE ISD,483654000000,TX-245903-245903004,RAYMONDVILLE OPTIONS ACADEMIC ACADEMY,60,9/23/2019 0:00
TEXAS,48,4836570,TX-192901,REAGAN COUNTY ISD,483657000000,TX-192901-192901001,REAGAN COUNTY H S,90,9/23/2019 0:00
TEXAS,48,4836660,TX-070911,RED OAK ISD,483666000000,TX-070911-070911001,RED OAK H S,94,9/23/2019 0:00
TEXAS,48,4836750,TX-019906,REDWATER ISD,483675000000,TX-019906-019906001,REDWATER H S,95,9/23/2019 0:00
TEXAS,48,4836780,TX-196903,REFUGIO ISD,483678000000,TX-196903-196903001,REFUGIO H S,80,9/23/2019 0:00
TEXAS,48,4836960,TX-175911,RICE ISD,483696000000,TX-175911-175911001,RICE H S,90,9/23/2019 0:00
TEXAS,48,4836970,TX-045903,RICE CISD,483697000000,TX-045903-045903001,RICE H S,90,9/23/2019 0:00
TEXAS,48,4836990,TX-093905,RICHARDS ISD,483699000000,TX-093905-093905001,RICHARDS H S,50,9/23/2019 0:00
TEXAS,48,4837020,TX-057916,RICHARDSON ISD,483702000000,TX-057916-057916005,BERKNER H S,86,9/23/2019 0:00
TEXAS,48,4837020,TX-057916,RICHARDSON ISD,483702000000,TX-057916-057916002,LAKE HIGHLANDS H S,87,9/23/2019 0:00
TEXAS,48,4837020,TX-057916,RICHARDSON ISD,483702000000,TX-057916-057916004,PEARCE H S,90,9/23/2019 0:00
TEXAS,48,4837020,TX-057916,RICHARDSON ISD,483702000000,TX-057916-057916003,RICHARDSON H S,93,9/23/2019 0:00
TEXAS,48,4837080,TX-206902,RICHLAND SPRINGS ISD,483708000000,TX-206902-206902001,RICHLAND SPRINGS SCHOOL,50,9/23/2019 0:00
TEXAS,48,4837110,TX-161912,RIESEL ISD,483711000000,TX-161912-161912001,RIESEL SCHOOL,90,9/23/2019 0:00
TEXAS,48,4837140,TX-214901,RIO GRANDE CITY CISD,483714000000,TX-214901-214901001,RIO GRANDE CITY H S,92,9/23/2019 0:00
TEXAS,48,4837140,TX-214901,RIO GRANDE CITY CISD,483714000000,TX-214901-214901003,RIO GRANDE CITY CISD GRULLA H S,93,9/23/2019 0:00
TEXAS,48,4837150,TX-031916,SOUTH TEXAS ISD,483715000000,TX-031916-031916005,THE SCIENCE ACADEMY OF SOUTH TEXAS,95,9/23/2019 0:00
TEXAS,48,4837150,TX-031916,SOUTH TEXAS ISD,483715000000,TX-031916-031916001,SOUTH TEXAS BUSINESS EDUCATION & TECHNOLOGY ACADEM,95,9/23/2019 0:00
TEXAS,48,4837150,TX-031916,SOUTH TEXAS ISD,483715000000,TX-031916-031916003,SOUTH TEXAS ACADEMY FOR MEDICAL PROFESSIONS,95,9/23/2019 0:00
TEXAS,48,4837150,TX-031916,SOUTH TEXAS ISD,483715000000,TX-031916-031916004,SOUTH TEXAS H S FOR HEALTH PROFESSIONS,95,9/23/2019 0:00
TEXAS,48,4837170,TX-031911,RIO HONDO ISD,483717000000,TX-031911-031911001,RIO HONDO H S,90,9/23/2019 0:00
TEXAS,48,4837200,TX-126907,RIO VISTA ISD,483720000000,TX-126907-126907001,RIO VISTA H S,90,9/23/2019 0:00
TEXAS,48,4837230,TX-067908,RISING STAR ISD,483723000000,TX-067908-067908001,RISING STAR H S,50,9/23/2019 0:00
TEXAS,48,4837260,TX-188902,RIVER ROAD ISD,483726000000,TX-188902-188902001,RIVER ROAD H S,95,9/23/2019 0:00
TEXAS,48,4837320,TX-137903,RIVIERA ISD,483732000000,TX-137903-137903001,KAUFER H S,90,9/23/2019 0:00
TEXAS,48,4837380,TX-041902,ROBERT LEE ISD,483738000000,TX-041902-041902001,ROBERT LEE H S,80,9/23/2019 0:00
TEXAS,48,4837410,TX-161922,ROBINSON ISD,483741000000,TX-161922-161922001,ROBINSON H S,95,9/23/2019 0:00
TEXAS,48,4837440,TX-178909,ROBSTOWN ISD,483744000000,TX-178909-178909001,ROBSTOWN EARLY COLLEGE H S,95,9/23/2019 0:00
TEXAS,48,4837440,TX-178909,ROBSTOWN ISD,483744000000,TX-178909-178909005,SALAZAR CROSSROADS ACADEMY,70,9/23/2019 0:00
TEXAS,48,4837470,TX-076903,ROBY CISD,483747000000,TX-076903-076903001,ROBY H S,80,9/23/2019 0:00
TEXAS,48,4837500,TX-160904,ROCHELLE ISD,483750000000,TX-160904-160904001,ROCHELLE SCHOOL,50,9/23/2019 0:00
TEXAS,48,4837590,TX-166904,ROCKDALE ISD,483759000000,TX-166904-166904001,ROCKDALE H S,85,9/23/2019 0:00
TEXAS,48,4837650,TX-199901,ROCKWALL ISD,483765000000,TX-199901-199901001,ROCKWALL H S,98,9/23/2019 0:00
TEXAS,48,4837650,TX-199901,ROCKWALL ISD,483765000000,TX-199901-199901002,ROCKWALL QUEST ACADEMY,80,9/23/2019 0:00
TEXAS,48,4837650,TX-199901,ROCKWALL ISD,483765000000,TX-199901-199901004,ROCKWALL-HEATH H S,98,9/23/2019 0:00
TEXAS,48,4837710,TX-014907,ROGERS ISD,483771000000,TX-014907-014907001,ROGERS H S,95,9/23/2019 0:00
TEXAS,48,4837740,TX-214903,ROMA ISD,483774000000,TX-214903-214903001,ROMA H S,89,9/23/2019 0:00
TEXAS,48,4837740,TX-214903,ROMA ISD,483774000000,TX-214903-214903003,INSTRUCTIONAL & GUIDANCE CENTER,87,9/23/2019 0:00
TEXAS,48,4837800,TX-152908,ROOSEVELT ISD,483780000000,TX-152908-152908001,ROOSEVELT H S,95,9/23/2019 0:00
TEXAS,48,4837830,TX-110905,ROPES ISD,483783000000,TX-110905-110905001,ROPES SCHOOL,80,9/23/2019 0:00
TEXAS,48,4837860,TX-177901,ROSCOE COLLEGIATE ISD,483786000000,TX-177901-177901001,ROSCOE COLLEGIATE H S,60,9/23/2019 0:00
TEXAS,48,4837900,TX-073905,ROSEBUD-LOTT ISD,483790000000,TX-073905-073905001,ROSEBUD-LOTT H S,80,9/23/2019 0:00
TEXAS,48,4838040,TX-076904,ROTAN ISD,483804000000,TX-076904-076904001,ROTAN H S,80,9/23/2019 0:00
TEXAS,48,4838080,TX-246909,ROUND ROCK ISD,483808000000,TX-246909-246909001,ROUND ROCK H S,99,9/23/2019 0:00
TEXAS,48,4838080,TX-246909,ROUND ROCK ISD,483808000000,TX-246909-246909003,WESTWOOD H S,98,9/23/2019 0:00
TEXAS,48,4838080,TX-246909,ROUND ROCK ISD,483808000000,TX-246909-246909004,MCNEIL H S,98,9/23/2019 0:00
TEXAS,48,4838080,TX-246909,ROUND ROCK ISD,483808000000,TX-246909-246909002,ROUND ROCK OPPORT CTR DAEP,87,9/23/2019 0:00
TEXAS,48,4838080,TX-246909,ROUND ROCK ISD,483808000000,TX-246909-246909007,STONY POINT H S,96,9/23/2019 0:00
TEXAS,48,4838080,TX-246909,ROUND ROCK ISD,483808000000,TX-246909-246909011,SUCCESS H S,77,9/23/2019 0:00
TEXAS,48,4838080,TX-246909,ROUND ROCK ISD,483808000000,TX-246909-246909008,CEDAR RIDGE H S,96,9/23/2019 0:00
TEXAS,48,4838100,TX-075908,ROUND TOP-CARMINE ISD,483810000000,TX-075908-075908001,ROUND TOP-CARMINE H S,50,9/23/2019 0:00
TEXAS,48,4838160,TX-139908,ROXTON ISD,483816000000,TX-139908-139908001,ROXTON ISD,50,9/23/2019 0:00
TEXAS,48,4838190,TX-237905,ROYAL ISD,483819000000,TX-237905-237905002,ROYAL H S,95,9/23/2019 0:00
TEXAS,48,4838220,TX-199902,ROYSE CITY ISD,483822000000,TX-199902-199902002,ROYSE CITY H S,96,9/23/2019 0:00
TEXAS,48,4838280,TX-104903,RULE ISD,483828000000,TX-104903-104903001,RULE SCHOOL,50,9/23/2019 0:00
TEXAS,48,4838310,TX-128903,RUNGE ISD,483831000000,TX-128903-128903001,RUNGE H S,80,9/23/2019 0:00
TEXAS,48,4838360,TX-037907,RUSK ISD,483836000000,TX-037907-037907002,RUSK H S,90,9/23/2019 0:00
TEXAS,48,4838400,TX-091914,S AND S CISD,483840000000,TX-091914-091914001,S AND S CONS H S,95,9/23/2019 0:00
TEXAS,48,4838430,TX-232902,SABINAL ISD,483843000000,TX-232902-232902001,SABINAL H S,90,9/23/2019 0:00
TEXAS,48,4838460,TX-092906,SABINE ISD,483846000000,TX-092906-092906002,SABINE H S,95,9/23/2019 0:00
TEXAS,48,4838490,TX-123913,SABINE PASS ISD,483849000000,TX-123913-123913001,SABINE PASS SCHOOL,80,9/23/2019 0:00
TEXAS,48,4838520,TX-169911,SAINT JO ISD,483852000000,TX-169911-169911001,SAINT JO H S,80,9/23/2019 0:00
TEXAS,48,4838580,TX-014908,SALADO ISD,483858000000,TX-014908-014908001,SALADO H S,95,9/23/2019 0:00
TEXAS,48,4838610,TX-112909,SALTILLO ISD,483861000000,TX-112909-112909001,SALTILLO SCHOOL,80,9/23/2019 0:00
TEXAS,48,4838640,TX-074917,SAM RAYBURN ISD,483864000000,TX-074917-074917001,RAYBURN H S,90,9/23/2019 0:00
TEXAS,48,4838700,TX-226903,SAN ANGELO ISD,483870000000,TX-226903-226903001,CENTRAL H S,90,9/23/2019 0:00
TEXAS,48,4838700,TX-226903,SAN ANGELO ISD,483870000000,TX-226903-226903002,LAKE VIEW H S,87,9/23/2019 0:00
TEXAS,48,4838730,TX-015907,SAN ANTONIO ISD,483873000000,TX-015907-015907002,BURBANK H S,92,9/23/2019 0:00
TEXAS,48,4838730,TX-015907,SAN ANTONIO ISD,483873000000,TX-015907-015907003,EDISON H S,98,9/23/2019 0:00
TEXAS,48,4838730,TX-015907,SAN ANTONIO ISD,483873000000,TX-015907-015907004,FOX TECHNICAL H S,95,9/23/2019 0:00
TEXAS,48,4838730,TX-015907,SAN ANTONIO ISD,483873000000,TX-015907-015907005,HIGHLANDS H S,82,9/23/2019 0:00
TEXAS,48,4838730,TX-015907,SAN ANTONIO ISD,483873000000,TX-015907-015907006,HOUSTON H S,79,9/23/2019 0:00
TEXAS,48,4838730,TX-015907,SAN ANTONIO ISD,483873000000,TX-015907-015907007,JEFFERSON H S,91,9/23/2019 0:00
TEXAS,48,4838730,TX-015907,SAN ANTONIO ISD,483873000000,TX-015907-015907008,LANIER H S,82,9/23/2019 0:00
TEXAS,48,4838730,TX-015907,SAN ANTONIO ISD,483873000000,TX-015907-015907001,BRACKENRIDGE H S,91,9/23/2019 0:00
TEXAS,48,4838730,TX-015907,SAN ANTONIO ISD,483873000000,TX-015907-015907182,HEALY-MURPHY,20,9/23/2019 0:00
TEXAS,48,4838730,TX-015907,SAN ANTONIO ISD,483873000000,TX-015907-015907064,BREWER ACADEMY,50,9/23/2019 0:00
TEXAS,48,4838730,TX-015907,SAN ANTONIO ISD,483873000000,TX-015907-015907022,TRAVIS EARLY COLLEGE H S,95,9/23/2019 0:00
TEXAS,48,4838730,TX-015907,SAN ANTONIO ISD,483873000000,TX-015907-015907023,YOUNG WOMEN'S LEADERSHIP ACADEMY,90,9/23/2019 0:00
TEXAS,48,4838730,TX-015907,SAN ANTONIO ISD,483873000000,TX-015907-015907024,COOPER ACADEMY AT NAVARRO,15,9/23/2019 0:00
TEXAS,48,4838730,TX-015907,SAN ANTONIO ISD,483873000000,TX-015907-015907195,JUVENILE DETENT CTR,87,9/23/2019 0:00
TEXAS,48,4838760,TX-203901,SAN AUGUSTINE ISD,483876000000,TX-203901-203901002,SAN AUGUSTINE H S,90,9/23/2019 0:00
TEXAS,48,4838790,TX-031912,SAN BENITO CISD,483879000000,TX-031912-031912001,SAN BENITO H S,94,9/23/2019 0:00
TEXAS,48,4838790,TX-031912,SAN BENITO CISD,483879000000,TX-031912-031912009,GATEWAY TO GRADUATION ACADEMY,70,9/23/2019 0:00
TEXAS,48,4838820,TX-066902,SAN DIEGO ISD,483882000000,TX-066902-066902001,SAN DIEGO H S,90,9/23/2019 0:00
TEXAS,48,4838850,TX-071904,SAN ELIZARIO ISD,483885000000,TX-071904-071904001,SAN ELIZARIO H S,87,9/23/2019 0:00
TEXAS,48,4838900,TX-233901,SAN FELIPE-DEL RIO CISD,483890000000,TX-233901-233901001,DEL RIO H S,88,9/23/2019 0:00
TEXAS,48,4838910,TX-214902,SAN ISIDRO ISD,483891000000,TX-214902-214902001,SAN ISIDRO H S,80,9/23/2019 0:00
TEXAS,48,4838970,TX-105902,SAN MARCOS CISD,483897000000,TX-105902-105902001,SAN MARCOS H S,87,9/23/2019 0:00
