STNAM,FIPST,LEAID,ST_LEAID,LEANM,NCESSCH,ST_SCHID,SCHNAM,ALL_RATE,DATE_CUR
TEXAS,48,4820960,,GODLEY ISD,482000000000,,GODLEY H S,90,7/1/2017
TEXAS,48,4820970,,GOLD BURG ISD,482000000000,,GOLD BURG SCHOOL,50,7/1/2017
TEXAS,48,4821000,,GOLDTHWAITE ISD,482000000000,,GOLDTHWAITE H S,90,7/1/2017
TEXAS,48,4821030,,GOLIAD ISD,482000000000,,GOLIAD H S,95,7/1/2017
TEXAS,48,4821060,,GONZALES ISD,482000000000,,GONZALES H S,80,7/1/2017
TEXAS,48,4821090,,GOODRICH ISD,482000000000,,GOODRICH H S,80,7/1/2017
TEXAS,48,4821150,,GOOSE CREEK CISD,482000000000,,LEE H S,89,7/1/2017
TEXAS,48,4821150,,GOOSE CREEK CISD,482000000000,,STERLING H S,86,7/1/2017
TEXAS,48,4821150,,GOOSE CREEK CISD,482000000000,,PETER E HYLAND CENTER,80,7/1/2017
TEXAS,48,4821150,,GOOSE CREEK CISD,482000000000,,GOOSE CREEK MEMORIAL,90,7/1/2017
TEXAS,48,4821150,,GOOSE CREEK CISD,482000000000,,IMPACT EARLY COLLEGE H S,95,7/1/2017
TEXAS,48,4821180,,GORDON ISD,482000000000,,GORDON SCHOOL,80,7/1/2017
TEXAS,48,4821270,,GORMAN ISD,482000000000,,GORMAN H S,80,7/1/2017
TEXAS,48,4821300,,GRADY ISD,482000000000,,GRADY SCHOOL,50,7/1/2017
TEXAS,48,4821330,,GRAFORD ISD,482000000000,,GRAFORD H S,80,7/1/2017
TEXAS,48,4821360,,GRAHAM ISD,482000000000,,GRAHAM H S,95,7/1/2017
TEXAS,48,4821360,,GRAHAM ISD,482000000000,,GRAHAM LEARNING CTR,90,7/1/2017
TEXAS,48,4821390,,GRANBURY ISD,482000000000,,GRANBURY H S,96,7/1/2017
TEXAS,48,4821390,,GRANBURY ISD,482000000000,,STARS ACCELERATED H S,60,7/1/2017
TEXAS,48,4821420,,GRAND PRAIRIE ISD,482000000000,,GRAND PRAIRIE H S,85,7/1/2017
TEXAS,48,4821420,,GRAND PRAIRIE ISD,482000000000,,SOUTH GRAND PRAIRIE H S,96,7/1/2017
TEXAS,48,4821420,,GRAND PRAIRIE ISD,482000000000,,CROSSWINDS H S,48,7/1/2017
TEXAS,48,4821420,,GRAND PRAIRIE ISD,482000000000,,JOHN A DUBISKI CAREER H S,99,7/1/2017
TEXAS,48,4821450,,GRAND SALINE ISD,482000000000,,GRAND SALINE H S,85,7/1/2017
TEXAS,48,4821480,,GRANDFALLS-ROYALTY ISD,482000000000,,GRANDFALLS-ROYALTY SCHOOL,50,7/1/2017
TEXAS,48,4821540,,GRANDVIEW ISD,482000000000,,GRANDVIEW H S,95,7/1/2017
TEXAS,48,4821590,,GRANGER ISD,482000000000,,GRANGER SCHOOL,80,7/1/2017
TEXAS,48,4821600,,GRAPE CREEK ISD,482000000000,,GRAPE CREEK H S,95,7/1/2017
TEXAS,48,4821600,,GRAPE CREEK ISD,482000000000,,FAIRVIEW ACCELERATED,50,7/1/2017
TEXAS,48,4821630,,GRAPELAND ISD,482000000000,,GRAPELAND H S,90,7/1/2017
TEXAS,48,4821660,,GRAPEVINE-COLLEYVILLE ISD,482000000000,,GRAPEVINE H S,97,7/1/2017
TEXAS,48,4821660,,GRAPEVINE-COLLEYVILLE ISD,482000000000,,THE BRIDGES ACAD ALTER,80,7/1/2017
TEXAS,48,4821660,,GRAPEVINE-COLLEYVILLE ISD,482000000000,,COLLEYVILLE HERITAGE H S,97,7/1/2017
TEXAS,48,4821720,,GREENVILLE ISD,482000000000,,GREENVILLE H S,97,7/1/2017
TEXAS,48,4821720,,GREENVILLE ISD,482000000000,,NEW HORIZONS LEARNING CENTER,65,7/1/2017
TEXAS,48,4821750,,GREENWOOD ISD,482000000000,,GREENWOOD H S,95,7/1/2017
TEXAS,48,4821780,,GREGORY-PORTLAND ISD,482000000000,,GREGORY-PORTLAND H S,92,7/1/2017
TEXAS,48,4821810,,GROESBECK ISD,482000000000,,GROESBECK H S,90,7/1/2017
TEXAS,48,4821840,,GROOM ISD,482000000000,,GROOM SCHOOL,50,7/1/2017
TEXAS,48,4821900,,GROVETON ISD,482000000000,,GROVETON J H-H S,90,7/1/2017
TEXAS,48,4821930,,GRUVER ISD,482000000000,,GRUVER H S,90,7/1/2017
TEXAS,48,4821960,,GUNTER ISD,482000000000,,GUNTER H S,95,7/1/2017
TEXAS,48,4821990,,GUSTINE ISD,482000000000,,GUSTINE SCHOOL,80,7/1/2017
TEXAS,48,4822020,,GUTHRIE CSD,482000000000,,GUTHRIE SCHOOL,50,7/1/2017
TEXAS,48,4822050,,HALE CENTER ISD,482000000000,,HALE CENTER H S,90,7/1/2017
TEXAS,48,4822120,,HALLETTSVILLE ISD,482000000000,,HALLETTSVILLE H S,95,7/1/2017
TEXAS,48,4822170,,HALLSVILLE ISD,482000000000,,HALLSVILLE H S,98,7/1/2017
TEXAS,48,4822230,,HAMILTON ISD,482000000000,,HAMILTON H S,90,7/1/2017
TEXAS,48,4822260,,HAMLIN ISD,482000000000,,HAMLIN H S,90,7/1/2017
TEXAS,48,4822320,,HAMSHIRE-FANNETT ISD,482000000000,,HAMSHIRE-FANNETT H S,95,7/1/2017
TEXAS,48,4822350,,HAPPY ISD,482000000000,,HAPPY H S,80,7/1/2017
TEXAS,48,4822380,,HARDIN ISD,482000000000,,HARDIN H S,95,7/1/2017
TEXAS,48,4822410,,HARDIN-JEFFERSON ISD,482000000000,,HARDIN-JEFFERSON H S,95,7/1/2017
TEXAS,48,4822470,,HARLANDALE ISD,482000000000,,HARLANDALE H S,91,7/1/2017
TEXAS,48,4822470,,HARLANDALE ISD,482000000000,,MCCOLLUM H S,91,7/1/2017
TEXAS,48,4822470,,HARLANDALE ISD,482000000000,,FRANK M TEJEDA ACADEMY,85,7/1/2017
TEXAS,48,4822470,,HARLANDALE ISD,482000000000,,FENLEY TRANSITIONAL H S,87,7/1/2017
TEXAS,48,4822500,,HARLETON ISD,482000000000,,HARLETON H S,90,7/1/2017
TEXAS,48,4822530,,HARLINGEN CISD,482000000000,,HARLINGEN H S,92,7/1/2017
TEXAS,48,4822530,,HARLINGEN CISD,482000000000,,HARLINGEN H S - SOUTH,93,7/1/2017
TEXAS,48,4822530,,HARLINGEN CISD,482000000000,,EARLY COLLEGE H S,95,7/1/2017
TEXAS,48,4822530,,HARLINGEN CISD,482000000000,,KEYS ACAD,45,7/1/2017
TEXAS,48,4822560,,HARMONY ISD,482000000000,,HARMONY H S,95,7/1/2017
TEXAS,48,4822590,,HARPER ISD,482000000000,,HARPER H S,90,7/1/2017
TEXAS,48,4822620,,HARROLD ISD,482000000000,,HARROLD SCHOOL,87,7/1/2017
TEXAS,48,4822650,,HART ISD,482000000000,,HART ISD,80,7/1/2017
TEXAS,48,4822680,,HARTLEY ISD,482000000000,,HARTLEY SCHOOL,50,7/1/2017
TEXAS,48,4822740,,HASKELL CISD,482000000000,,HASKELL H S,80,7/1/2017
TEXAS,48,4822770,,HAWKINS ISD,482000000000,,HAWKINS H S,80,7/1/2017
TEXAS,48,4822800,,HAWLEY ISD,482000000000,,HAWLEY H S,90,7/1/2017
TEXAS,48,4822830,,HEARNE ISD,482000000000,,HEARNE H S,90,7/1/2017
TEXAS,48,4822850,,HEDLEY ISD,482000000000,,HEDLEY SCHOOL,50,7/1/2017
TEXAS,48,4822890,,HEMPHILL ISD,482000000000,,HEMPHILL H S,85,7/1/2017
TEXAS,48,4822920,,HEMPSTEAD ISD,482000000000,,HEMPSTEAD H S,85,7/1/2017
TEXAS,48,4822970,,HENDERSON ISD,482000000000,,HENDERSON H S,94,7/1/2017
TEXAS,48,4822980,,HENRIETTA ISD,482000000000,,HENRIETTA H S,95,7/1/2017
TEXAS,48,4823010,,HEREFORD ISD,482000000000,,HEREFORD H S,95,7/1/2017
TEXAS,48,4823040,,HERMLEIGH ISD,482000000000,,HERMLEIGH SCHOOL,80,7/1/2017
TEXAS,48,4823070,,HICO ISD,482000000000,,HICO H S,90,7/1/2017
TEXAS,48,4823100,,HIDALGO ISD,482000000000,,HIDALGO EARLY COLLEGE H S,95,7/1/2017
TEXAS,48,4823100,,HIDALGO ISD,482000000000,,HIDALGO ACADEMY,80,7/1/2017
TEXAS,48,4823140,,HIGGINS ISD,482000000000,,HIGGINS SCHOOL,50,7/1/2017
TEXAS,48,4823160,,HIGH ISLAND ISD,482000000000,,HIGH ISLAND H S,80,7/1/2017
TEXAS,48,4823190,,HIGHLAND ISD,482000000000,,HIGHLAND SCHOOL,50,7/1/2017
TEXAS,48,4823250,,HIGHLAND PARK ISD,482000000000,,HIGHLAND PARK H S,97,7/1/2017
TEXAS,48,4823280,,HILLSBORO ISD,482000000000,,HILLSBORO H S,95,7/1/2017
TEXAS,48,4823310,,HITCHCOCK ISD,482000000000,,HITCHCOCK H S,85,7/1/2017
TEXAS,48,4823370,,HOLLAND ISD,482000000000,,HOLLAND H S,90,7/1/2017
TEXAS,48,4823400,,HOLLIDAY ISD,482000000000,,HOLLIDAY H S,90,7/1/2017
TEXAS,48,4823430,,HONDO ISD,482000000000,,HONDO H S,85,7/1/2017
TEXAS,48,4823460,,HONEY GROVE ISD,482000000000,,HONEY GROVE H S,90,7/1/2017
TEXAS,48,4823490,,HOOKS ISD,482000000000,,HOOKS H S,95,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,AUSTIN H S,89,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,BELLAIRE H S,90,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,DAVIS H S,78,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,FURR H S,95,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,DEBAKEY H S FOR HEALTH PROF,95,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,JONES FUTURES ACADEMY,40,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,KASHMERE H S,70,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,LAMAR H S,90,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,LEE H S,74,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,MADISON H S,73,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,MILBY H S,73,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,PERFOR & VIS ARTS H S,95,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,REAGAN H S,97,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,SCARBOROUGH H S,85,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,SHARPSTOWN H S,81,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,SHARPSTOWN INTERNATIONAL SCHOOL,95,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,STERLING H S,71,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,WALTRIP H S,83,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,WASHINGTON B T H S,70,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,WESTBURY H S,72,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,WHEATLEY H S,65,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,WORTHING H S,60,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,YATES H S,71,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,JORDAN H S,90,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,HARPER ALTERNATIVE SCHOOL,50,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,LAW ENFCMT-CRIM JUST H S,95,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,COMMUNITY SERVICES-SEC,,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,T H ROGERS SCHOOL,87,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,EASTWOOD ACADEMY,95,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,CHAVEZ H S,81,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,WESTSIDE H S,90,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,CARNEGIE VANGUARD H S,95,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,CHALLENGE EARLY COLLEGE H S,95,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,LIBERTY H S,,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,EAST EARLY COLLEGE H S,95,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,HOUSTON ACADEMY FOR INTERNATIONAL STUDIES,95,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,REACH CHARTER,30,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,MOUNT CARMEL ACADEMY,95,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,HOUSTON MATH SCIENCE AND TECHNOLOGY CENTER,82,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,ENERGIZED FOR STEM ACADEMY CENTRAL H S,50,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,NORTH HOUSTON EARLY COLLEGE H S,95,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,ENERGIZED FOR STEM ACADEMY WEST H S,90,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,TEXAS CONNECTIONS ACADEMY AT HOUSTON,47,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,ADVANCED VIRTUAL ACADEMY,10,7/1/2017
TEXAS,48,4823640,,HOUSTON ISD,482000000000,,HCC LIFE SKILLS PROGRAM,,7/1/2017
TEXAS,48,4823670,,HOWE ISD,482000000000,,HOWE H S,95,7/1/2017
TEXAS,48,4823730,,HUBBARD ISD,482000000000,,HUBBARD H S,90,7/1/2017
TEXAS,48,4823760,,HUCKABAY ISD,482000000000,,HUCKABAY SCHOOL,50,7/1/2017
TEXAS,48,4823790,,HUDSON ISD,482000000000,,HUDSON H S,95,7/1/2017
TEXAS,48,4823790,,HUDSON ISD,482000000000,,STUBBLEFIELD LRN CTR,60,7/1/2017
TEXAS,48,4823820,,HUFFMAN ISD,482000000000,,HARGRAVE H S,96,7/1/2017
TEXAS,48,4823850,,HUGHES SPRINGS ISD,482000000000,,HUGHES SPRINGS H S,95,7/1/2017
TEXAS,48,4823880,,HULL-DAISETTA ISD,482000000000,,HULL-DAISETTA H S,90,7/1/2017
TEXAS,48,4823910,,HUMBLE ISD,482000000000,,HUMBLE H S,90,7/1/2017
TEXAS,48,4823910,,HUMBLE ISD,482000000000,,KINGWOOD H S,97,7/1/2017
TEXAS,48,4823910,,HUMBLE ISD,482000000000,,ATASCOCITA H S,92,7/1/2017
TEXAS,48,4823910,,HUMBLE ISD,482000000000,,KINGWOOD PARK H S,94,7/1/2017
TEXAS,48,4823910,,HUMBLE ISD,482000000000,,SUMMER CREEK H S,91,7/1/2017
TEXAS,48,4823910,,HUMBLE ISD,482000000000,,QUEST EARLY COLLEGE H S,95,7/1/2017
TEXAS,48,4824000,,HUNTINGTON ISD,482000000000,,PRIDE ALTER SCH,60,7/1/2017
TEXAS,48,4824000,,HUNTINGTON ISD,482000000000,,HUNTINGTON H S,95,7/1/2017
TEXAS,48,4824030,,HUNTSVILLE ISD,482000000000,,HUNTSVILLE H S,87,7/1/2017
TEXAS,48,4824060,,HURST-EULESS-BEDFORD ISD,482000000000,,BELL H S,97,7/1/2017
TEXAS,48,4824060,,HURST-EULESS-BEDFORD ISD,482000000000,,TRINITY H S,97,7/1/2017
TEXAS,48,4824060,,HURST-EULESS-BEDFORD ISD,482000000000,,KEYS H S,70,7/1/2017
TEXAS,48,4824100,,HUTTO ISD,482000000000,,HUTTO H S,94,7/1/2017
TEXAS,48,4824120,,IDALOU ISD,482000000000,,IDALOU H S,95,7/1/2017
TEXAS,48,4824150,,INDUSTRIAL ISD,482000000000,,INDUSTRIAL H S,95,7/1/2017
TEXAS,48,4824180,,INGLESIDE ISD,482000000000,,INGLESIDE H S,90,7/1/2017
TEXAS,48,4824210,,INGRAM ISD,482000000000,,INGRAM TOM MOORE H S,90,7/1/2017
TEXAS,48,4824240,,IOLA ISD,482000000000,,IOLA H S,90,7/1/2017
TEXAS,48,4824260,,IOWA PARK CISD,482000000000,,IOWA PARK H S,95,7/1/2017
TEXAS,48,4824300,,IRA ISD,482000000000,,IRA SCHOOL,80,7/1/2017
TEXAS,48,4824330,,IRAAN-SHEFFIELD ISD,482000000000,,IRAAN H S,80,7/1/2017
TEXAS,48,4824330,,IRAAN-SHEFFIELD ISD,482000000000,,CHALLENGE H S SHEFFIELD,87,7/1/2017
TEXAS,48,4824360,,IREDELL ISD,482000000000,,IREDELL SCHOOL,87,7/1/2017
TEXAS,48,4824420,,IRVING ISD,482000000000,,IRVING H S,93,7/1/2017
TEXAS,48,4824420,,IRVING ISD,482000000000,,MACARTHUR H S,95,7/1/2017
TEXAS,48,4824420,,IRVING ISD,482000000000,,NIMITZ H S,90,7/1/2017
TEXAS,48,4824420,,IRVING ISD,482000000000,,BARBARA CARDWELL CAREER PREPARATORY CENTER,81,7/1/2017
TEXAS,48,4824420,,IRVING ISD,482000000000,,JACK E SINGLEY ACADEMY,99,7/1/2017
TEXAS,48,4824450,,ITALY ISD,482000000000,,ITALY H S,90,7/1/2017
TEXAS,48,4824480,,ITASCA ISD,482000000000,,ITASCA H S,90,7/1/2017
TEXAS,48,4824530,,JACKSBORO ISD,482000000000,,JACKSBORO H S,90,7/1/2017
TEXAS,48,4824590,,JACKSONVILLE ISD,482000000000,,JACKSONVILLE H S,86,7/1/2017
TEXAS,48,4824600,,JARRELL ISD,482000000000,,JARRELL H S,95,7/1/2017
TEXAS,48,4824630,,JASPER ISD,482000000000,,JASPER H S,90,7/1/2017
TEXAS,48,4824660,,JAYTON-GIRARD ISD,482000000000,,JAYTON SCHOOLS,50,7/1/2017
TEXAS,48,4824730,,JEFFERSON ISD,482000000000,,JEFFERSON H S,90,7/1/2017
TEXAS,48,4824750,,JIM HOGG COUNTY ISD,482000000000,,HEBBRONVILLE EARLY COLLEGE H S,85,7/1/2017
TEXAS,48,4824780,,JIM NED CISD,482000000000,,JIM NED H S,95,7/1/2017
TEXAS,48,4824810,,JOAQUIN ISD,482000000000,,JOAQUIN H S,90,7/1/2017
TEXAS,48,4824840,,JOHNSON CITY ISD,482000000000,,LYNDON B JOHNSON H S,90,7/1/2017
TEXAS,48,4824900,,JONESBORO ISD,482000000000,,JONESBORO SCHOOL,50,7/1/2017
TEXAS,48,4824930,,JOSHUA ISD,482000000000,,JOSHUA H S,98,7/1/2017
TEXAS,48,4824930,,JOSHUA ISD,482000000000,,NEW HORIZON H S,85,7/1/2017
TEXAS,48,4824960,,JOURDANTON ISD,482000000000,,JOURDANTON H S,95,7/1/2017
TEXAS,48,4824990,,JUDSON ISD,482000000000,,JUDSON H S,87,7/1/2017
TEXAS,48,4824990,,JUDSON ISD,482000000000,,JUDSON LEARNING ACAD,80,7/1/2017
TEXAS,48,4824990,,JUDSON ISD,482000000000,,KAREN WAGNER H S,85,7/1/2017
TEXAS,48,4824990,,JUDSON ISD,482000000000,,JUDSON EARLY COLLEGE ACADEMY,95,7/1/2017
TEXAS,48,4825020,,JUNCTION ISD,483000000000,,JUNCTION H S,90,7/1/2017
TEXAS,48,4825140,,KARNES CITY ISD,483000000000,,KARNES CITY H S,95,7/1/2017
TEXAS,48,4825170,,KATY ISD,483000000000,,KATY H S,92,7/1/2017
TEXAS,48,4825170,,KATY ISD,483000000000,,OPPORT AWARENESS CTR,87,7/1/2017
TEXAS,48,4825170,,KATY ISD,483000000000,,TAYLOR H S,96,7/1/2017
TEXAS,48,4825170,,KATY ISD,483000000000,,MAYDE CREEK H S,92,7/1/2017
TEXAS,48,4825170,,KATY ISD,483000000000,,CINCO RANCH H S,97,7/1/2017
TEXAS,48,4825170,,KATY ISD,483000000000,,RAINES H S,55,7/1/2017
TEXAS,48,4825170,,KATY ISD,483000000000,,MORTON RANCH H S,89,7/1/2017
TEXAS,48,4825170,,KATY ISD,483000000000,,SEVEN LAKES H S,99,7/1/2017
TEXAS,48,4825200,,KAUFMAN ISD,483000000000,,KAUFMAN H S,80,7/1/2017
TEXAS,48,4825200,,KAUFMAN ISD,483000000000,,GARY W CAMPBELL H S,60,7/1/2017
TEXAS,48,4825230,,KEENE ISD,483000000000,,KEENE H S,90,7/1/2017
TEXAS,48,4825230,,KEENE ISD,483000000000,,ALTER LEARNING CTR,50,7/1/2017
TEXAS,48,4825260,,KELLER ISD,483000000000,,KELLER H S,98,7/1/2017
TEXAS,48,4825260,,KELLER ISD,483000000000,,NEW DIRECTION LRN CTR,70,7/1/2017
TEXAS,48,4825260,,KELLER ISD,483000000000,,FOSSIL RIDGE H S,90,7/1/2017
TEXAS,48,4825260,,KELLER ISD,483000000000,,CENTRAL H S,98,7/1/2017
TEXAS,48,4825260,,KELLER ISD,483000000000,,TIMBER CREEK H S,95,7/1/2017
TEXAS,48,4825290,,KELTON ISD,483000000000,,KELTON SCHOOL,87,7/1/2017
TEXAS,48,4825320,,KEMP ISD,483000000000,,KEMP H S,85,7/1/2017
TEXAS,48,4825440,,KENEDY ISD,483000000000,,KENEDY H S,80,7/1/2017
TEXAS,48,4825470,,KENNARD ISD,483000000000,,KENNARD H S,80,7/1/2017
TEXAS,48,4825500,,KENNEDALE ISD,483000000000,,KENNEDALE H S,94,7/1/2017
TEXAS,48,4825530,,KERENS ISD,483000000000,,KERENS SCHOOL,90,7/1/2017
TEXAS,48,4825560,,KERMIT ISD,483000000000,,KERMIT H S,95,7/1/2017
TEXAS,48,4825590,,KERRVILLE ISD,483000000000,,TIVY H S,98,7/1/2017
TEXAS,48,4825590,,KERRVILLE ISD,483000000000,,HILL COUNTRY H S,75,7/1/2017
TEXAS,48,4825620,,KILGORE ISD,483000000000,,KILGORE H S,95,7/1/2017
TEXAS,48,4825660,,KILLEEN ISD,483000000000,,C E ELLISON H S,93,7/1/2017
TEXAS,48,4825660,,KILLEEN ISD,483000000000,,KILLEEN H S,97,7/1/2017
TEXAS,48,4825660,,KILLEEN ISD,483000000000,,HARKER HEIGHTS H S,95,7/1/2017
TEXAS,48,4825660,,KILLEEN ISD,483000000000,,ROBERT M SHOEMAKER H S,89,7/1/2017
TEXAS,48,4825660,,KILLEEN ISD,483000000000,,PATHWAYS ACADEMIC CAMPUS,47,7/1/2017
TEXAS,48,4825680,,KINGSVILLE ISD,483000000000,,H M KING H S,88,7/1/2017
TEXAS,48,4825710,,KIRBYVILLE CISD,483000000000,,KIRBYVILLE H S,90,7/1/2017
TEXAS,48,4825740,,KLEIN ISD,483000000000,,KLEIN H S,92,7/1/2017
TEXAS,48,4825740,,KLEIN ISD,483000000000,,KLEIN FOREST H S,89,7/1/2017
TEXAS,48,4825740,,KLEIN ISD,483000000000,,KLEIN OAK H S,96,7/1/2017
TEXAS,48,4825740,,KLEIN ISD,483000000000,,KLEIN COLLINS H S,94,7/1/2017
TEXAS,48,4825790,,KLONDIKE ISD,483000000000,,KLONDIKE ISD,50,7/1/2017
TEXAS,48,4825800,,KNIPPA ISD,483000000000,,KNIPPA SCHOOL,80,7/1/2017
TEXAS,48,4825870,,KNOX CITY-O'BRIEN CISD,483000000000,,KNOX CITY H S,80,7/1/2017
TEXAS,48,4825890,,KOPPERL ISD,483000000000,,KOPPERL SCHOOL,50,7/1/2017
TEXAS,48,4825920,,KOUNTZE ISD,483000000000,,KOUNTZE H S,90,7/1/2017
TEXAS,48,4825950,,KRESS ISD,483000000000,,KRESS H S,80,7/1/2017
TEXAS,48,4825980,,KRUM ISD,483000000000,,KRUM H S,90,7/1/2017
TEXAS,48,4826040,,LA FERIA ISD,483000000000,,LA FERIA H S,97,7/1/2017
TEXAS,48,4826040,,LA FERIA ISD,483000000000,,LA FERIA ACADEMY,60,7/1/2017
TEXAS,48,4826100,,LA GRANGE ISD,483000000000,,LA GRANGE H S,90,7/1/2017
TEXAS,48,4826130,,LA JOYA ISD,483000000000,,LA JOYA H S,80,7/1/2017
TEXAS,48,4826130,,LA JOYA ISD,483000000000,,JUAREZ-LINCOLN H S,81,7/1/2017
TEXAS,48,4826130,,LA JOYA ISD,483000000000,,LA JOYA PALMVIEW H S,85,7/1/2017
TEXAS,48,4826130,,LA JOYA ISD,483000000000,,JIMMY CARTER EARLY COLLEGE H S,95,7/1/2017
TEXAS,48,4826190,,LA PORTE ISD,483000000000,,DEWALT ALTERNATIVE SCHOOL,60,7/1/2017
TEXAS,48,4826190,,LA PORTE ISD,483000000000,,LA PORTE H S,92,7/1/2017
TEXAS,48,4826220,,LAPOYNOR ISD,483000000000,,LAPOYNOR H S,80,7/1/2017
TEXAS,48,4826250,,LA PRYOR ISD,483000000000,,LA PRYOR H S,90,7/1/2017
TEXAS,48,4826280,,LA VEGA ISD,483000000000,,LA VEGA H S,90,7/1/2017
TEXAS,48,4826310,,LA VERNIA ISD,483000000000,,LA VERNIA H S,99,7/1/2017
TEXAS,48,4826340,,LA VILLA ISD,483000000000,,LA VILLA EARLY COLLEGE H S,90,7/1/2017
TEXAS,48,4826370,,LACKLAND ISD,483000000000,,VIRGINIA ALLRED STACEY JR/SR H S,90,7/1/2017
TEXAS,48,4826400,,LAGO VISTA ISD,483000000000,,LAGO VISTA H S,90,7/1/2017
TEXAS,48,4826430,,LAKE DALLAS ISD,483000000000,,LAKE DALLAS H S,98,7/1/2017
TEXAS,48,4826470,,LAKE TRAVIS ISD,483000000000,,LAKE TRAVIS H S,93,7/1/2017
TEXAS,48,4826490,,LAKE WORTH ISD,483000000000,,LAKE WORTH H S,95,7/1/2017
TEXAS,48,4826580,,LAMAR CISD,483000000000,,LAMAR CONS H S,86,7/1/2017
TEXAS,48,4826580,,LAMAR CISD,483000000000,,B F TERRY H S,86,7/1/2017
TEXAS,48,4826580,,LAMAR CISD,483000000000,,ALTERNATIVE LEARNING CENTER,87,7/1/2017
TEXAS,48,4826580,,LAMAR CISD,483000000000,,FOSTER H S,95,7/1/2017
TEXAS,48,4826580,,LAMAR CISD,483000000000,,GEORGE RANCH H S,96,7/1/2017
TEXAS,48,4826580,,LAMAR CISD,483000000000,,JUVENILE DETENT CTR,87,7/1/2017
TEXAS,48,4826610,,LAMESA ISD,483000000000,,LAMESA H S,95,7/1/2017
TEXAS,48,4826610,,LAMESA ISD,483000000000,,LAMESA SUCCESS ACADEMY,80,7/1/2017
TEXAS,48,4826640,,LAMPASAS ISD,483000000000,,LAMPASAS H S,97,7/1/2017
TEXAS,48,4826670,,LANCASTER ISD,483000000000,,LANCASTER H S,98,7/1/2017
TEXAS,48,4826700,,LANEVILLE ISD,483000000000,,LANEVILLE SCHOOL,50,7/1/2017
TEXAS,48,4826790,,LAREDO ISD,483000000000,,MARTIN H S,82,7/1/2017
TEXAS,48,4826790,,LAREDO ISD,483000000000,,NIXON H S,92,7/1/2017
TEXAS,48,4826790,,LAREDO ISD,483000000000,,DR LEO CIGARROA H S,91,7/1/2017
TEXAS,48,4826790,,LAREDO ISD,483000000000,,F S LARA ACADEMY,50,7/1/2017
TEXAS,48,4826790,,LAREDO ISD,483000000000,,WEBB COUNTY J J A E P,87,7/1/2017
