STNAM,FIPST,LEAID,LEANM,NCESSCH,SCHNAM,ALL_RATE_1516
TEXAS,48,4832460,NEW DIANA ISD,4.83246E+11,NEW DIANA H S,GE95
TEXAS,48,4832490,NEW HOME ISD,4.83249E+11,NEW HOME SCHOOL,GE80
TEXAS,48,4832610,NEW SUMMERFIELD ISD,4.83261E+11,NEW SUMMERFIELD SCHOOL,GE90
TEXAS,48,4832640,NEW WAVERLY ISD,4.83264E+11,NEW WAVERLY H S,GE95
TEXAS,48,4832700,NEWCASTLE ISD,4.8327E+11,NEWCASTLE SCHOOL,GE50
TEXAS,48,4832730,NEWTON ISD,4.83273E+11,NEWTON H S,85-89
TEXAS,48,4832740,NIXON-SMILEY CISD,4.83274E+11,NIXON-SMILEY H S,GE90
TEXAS,48,4832790,NOCONA ISD,4.83279E+11,NOCONA H S,GE95
TEXAS,48,4832880,NORDHEIM ISD,4.83288E+11,NORDHEIM SCHOOL,GE50
TEXAS,48,4832910,NORMANGEE ISD,4.83291E+11,NORMANGEE H S,GE90
TEXAS,48,4832940,NORTH EAST ISD,4.83294E+11,CHURCHILL H S,93
TEXAS,48,4832940,NORTH EAST ISD,4.83294E+11,LEE H S,83
TEXAS,48,4832940,NORTH EAST ISD,4.83294E+11,MACARTHUR H S,90
TEXAS,48,4832940,NORTH EAST ISD,4.83294E+11,MADISON H S,90
TEXAS,48,4832940,NORTH EAST ISD,4.83294E+11,ROOSEVELT H S,84
TEXAS,48,4832940,NORTH EAST ISD,4.83294E+11,ALTER H S,PS
TEXAS,48,4832940,NORTH EAST ISD,4.83294E+11,INTERNATIONAL SCHOOL OF AMERICA,GE95
TEXAS,48,4832940,NORTH EAST ISD,4.83294E+11,REAGAN H S,97
TEXAS,48,4832940,NORTH EAST ISD,4.83294E+11,JOHNSON H S,96
TEXAS,48,4832940,NORTH EAST ISD,4.83294E+11,HOMEBASED COMP ED,GE50
TEXAS,48,4832940,NORTH EAST ISD,4.83294E+11,ACADEMY OF CREATIVE ED,65-69
TEXAS,48,4832970,NORTH HOPKINS ISD,4.83297E+11,NORTH HOPKINS H S,GE90
TEXAS,48,4833010,NORTH LAMAR ISD,4.83301E+11,NORTH LAMAR H S,90-94
TEXAS,48,4833030,NORTH ZULCH ISD,4.83303E+11,NORTH ZULCH ELEMENTARY/SECONDARY,60-79
TEXAS,48,4833090,NORTHSIDE ISD,4.83309E+11,NORTHSIDE SCHOOL,GE50
TEXAS,48,4833120,NORTHSIDE ISD,4.83312E+11,REDDIX CENTER,LT50
TEXAS,48,4833120,NORTHSIDE ISD,4.83312E+11,HOLMES H S,97
TEXAS,48,4833120,NORTHSIDE ISD,4.83312E+11,JAY H S,89
TEXAS,48,4833120,NORTHSIDE ISD,4.83312E+11,MARSHALL H S,96
TEXAS,48,4833120,NORTHSIDE ISD,4.83312E+11,HOLMGREEN CENTER,GE50
TEXAS,48,4833120,NORTHSIDE ISD,4.83312E+11,CLARK H S,94
TEXAS,48,4833120,NORTHSIDE ISD,4.83312E+11,HEALTH CAREERS H S,GE95
TEXAS,48,4833120,NORTHSIDE ISD,4.83312E+11,TAFT H S,97
TEXAS,48,4833120,NORTHSIDE ISD,4.83312E+11,ALTERNATIVE H S,PS
TEXAS,48,4833120,NORTHSIDE ISD,4.83312E+11,O'CONNOR H S,97
TEXAS,48,4833120,NORTHSIDE ISD,4.83312E+11,WARREN H S,97
TEXAS,48,4833120,NORTHSIDE ISD,4.83312E+11,STEVENS H S,92
TEXAS,48,4833120,NORTHSIDE ISD,4.83312E+11,BRANDEIS H S,98
TEXAS,48,4833120,NORTHSIDE ISD,4.83312E+11,BRENNAN H S,GE99
TEXAS,48,4833120,NORTHSIDE ISD,4.83312E+11,CHAVEZ EXCEL ACADEMY,81
TEXAS,48,4833180,NORTHWEST ISD,4.83318E+11,NORTHWEST H S,91
TEXAS,48,4833180,NORTHWEST ISD,4.83318E+11,BYRON NELSON H S,96
TEXAS,48,4833180,NORTHWEST ISD,4.83318E+11,JAMES M STEELE ACCELERATED H S,GE80
TEXAS,48,4833240,NUECES CANYON CISD,4.83324E+11,NUECES CANYON JH/HS,GE50
TEXAS,48,4833340,OAKWOOD ISD,4.83334E+11,OAKWOOD H S,GE50
TEXAS,48,4833360,ODEM-EDROY ISD,4.83336E+11,ODEM H S,GE95
TEXAS,48,4833390,O'DONNELL ISD,4.83339E+11,O'DONNELL SCHOOL,GE80
TEXAS,48,4833420,OGLESBY ISD,4.83342E+11,OGLESBY SCHOOL,GE50
TEXAS,48,4833630,OLNEY ISD,4.83363E+11,OLNEY H S,80-89
TEXAS,48,4833660,OLTON ISD,4.83366E+11,OLTON H S,GE90
TEXAS,48,4833690,ONALASKA ISD,4.83369E+11,ONALASKA JR/SR HIGH,GE95
TEXAS,48,4833720,ORANGE GROVE ISD,4.83372E+11,ORANGE GROVE H S,GE95
TEXAS,48,4833780,ORANGEFIELD ISD,4.83378E+11,ORANGEFIELD H S,90-94
TEXAS,48,4833840,ORE CITY ISD,4.83384E+11,ORE CITY H S,GE90
TEXAS,48,4833870,OVERTON ISD,4.83387E+11,OVERTON H S,80-89
TEXAS,48,4833900,PADUCAH ISD,4.8339E+11,PADUCAH SCHOOL,GE50
TEXAS,48,4833960,PAINT CREEK ISD,4.83396E+11,PAINT CREEK SCHOOL,GE50
TEXAS,48,4833980,PAINT ROCK ISD,4.83398E+11,PAINT ROCK SCHOOL,GE80
TEXAS,48,4834020,PALACIOS ISD,4.83402E+11,PALACIOS H S,85-89
TEXAS,48,4834050,PALESTINE ISD,4.83405E+11,PALESTINE H S,85-89
TEXAS,48,4834110,PALMER ISD,4.83411E+11,PALMER H S,GE95
TEXAS,48,4834170,PAMPA ISD,4.83417E+11,PAMPA H S,GE95
TEXAS,48,4834170,PAMPA ISD,4.83417E+11,P L C-PAMPA LEARNING CTR,80-89
TEXAS,48,4834230,PANHANDLE ISD,4.83423E+11,PANHANDLE H S,GE90
TEXAS,48,4834260,PARADISE ISD,4.83426E+11,PARADISE H S,GE95
TEXAS,48,4834290,PARIS ISD,4.83429E+11,PARIS H S,GE95
TEXAS,48,4834320,PASADENA ISD,4.83432E+11,DOBIE H S,89
TEXAS,48,4834320,PASADENA ISD,4.83432E+11,PASADENA HIGH SCHOOL,84
TEXAS,48,4834320,PASADENA ISD,4.83432E+11,SAM RAYBURN H S,88
TEXAS,48,4834320,PASADENA ISD,4.83432E+11,SOUTH HOUSTON HIGH SCHOOL,81
TEXAS,48,4834320,PASADENA ISD,4.83432E+11,PASADENA MEMORIAL H S,92
TEXAS,48,4834380,PATTON SPRINGS ISD,4.83438E+11,PATTON SPRINGS SCHOOL,PS
TEXAS,48,4834440,PEARLAND ISD,4.83444E+11,PEARLAND H S,GE99
TEXAS,48,4834440,PEARLAND ISD,4.83444E+11,PACE CENTER,90-94
TEXAS,48,4834440,PEARLAND ISD,4.83444E+11,GLENDA DAWSON H S,GE99
TEXAS,48,4834470,PEARSALL ISD,4.83447E+11,PEARSALL H S,80-84
TEXAS,48,4834500,PEASTER ISD,4.8345E+11,PEASTER H S,GE90
TEXAS,48,4834550,PECOS-BARSTOW-TOYAH ISD,4.83455E+11,PECOS H S,GE95
TEXAS,48,4834560,PENELOPE ISD,4.83456E+11,PENELOPE SCHOOL,GE50
TEXAS,48,4834630,PERRIN-WHITT CISD,4.83463E+11,PERRIN H S,GE80
TEXAS,48,4834650,PERRYTON ISD,4.83465E+11,PERRYTON H S,GE95
TEXAS,48,4834650,PERRYTON ISD,4.83465E+11,TOP OF TEXAS ACCELERATED EDUCATION CENTER,70-79
TEXAS,48,4834680,PETERSBURG ISD,4.83468E+11,PETERSBURG SCHOOL,GE50
TEXAS,48,4834710,PETROLIA CISD,4.83471E+11,PETROLIA JUNIOR HIGH/HIGH SCHOOL,GE90
TEXAS,48,4834770,PETTUS ISD,4.83477E+11,PETTUS SECONDARY,80-89
TEXAS,48,4834800,PEWITT CISD,4.8348E+11,PEWITT H S,90-94
TEXAS,48,4834830,PFLUGERVILLE ISD,4.83483E+11,PFLUGERVILLE H S,96
TEXAS,48,4834830,PFLUGERVILLE ISD,4.83483E+11,JOHN B CONNALLY H S,96
TEXAS,48,4834830,PFLUGERVILLE ISD,4.83483E+11,HENDRICKSON H S,98
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83486E+11,PSJA EARLY COLLEGE H S,98
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83486E+11,PSJA NORTH EARLY COLLEGE H S,97
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83486E+11,ELVIS J BALLEW H S,40-44
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83486E+11,PSJA MEMORIAL EARLY COLLEGE H S,98
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83486E+11,PSJA SOUTHWEST EARLY COLLEGE H S,96
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83486E+11,COLLEGE CAREER & TECHNOLOGY ACAD,14-Oct
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83486E+11,PSJA THOMAS JEFFERSON T-STEM EARLY COLLEGE H S,GE95
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83486E+11,BUELL CENTRAL DAEP,PS
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83486E+11,PSJA SONIA M SOTOMAYOR H S,60-69
TEXAS,48,4834920,PILOT POINT ISD,4.83492E+11,PILOT POINT H S,GE95
TEXAS,48,4834980,PINE TREE ISD,4.83498E+11,PINE TREE H S,97
TEXAS,48,4834980,PINE TREE ISD,4.83498E+11,EXCEL H S OF CHOICE,50-59
TEXAS,48,4835010,PITTSBURG ISD,4.83501E+11,PITTSBURG H S,GE95
TEXAS,48,4835040,PLAINS ISD,4.83504E+11,PLAINS H S,GE80
TEXAS,48,4835070,PLAINVIEW ISD,4.83507E+11,ASH H S,60-64
TEXAS,48,4835070,PLAINVIEW ISD,4.83507E+11,PLAINVIEW H S,92
TEXAS,48,4835100,PLANO ISD,4.8351E+11,PLANO SR H S,96
TEXAS,48,4835100,PLANO ISD,4.8351E+11,PLANO EAST SR H S,94
TEXAS,48,4835100,PLANO ISD,4.8351E+11,PLANO WEST SENIOR H S,96
TEXAS,48,4835130,PLEASANT GROVE ISD,4.83513E+11,PLEASANT GROVE H S,GE95
TEXAS,48,4835190,PLEASANTON ISD,4.83519E+11,PLEASANTON H S,GE99
TEXAS,48,4835190,PLEASANTON ISD,4.83519E+11,PLEASANTON ISD SCHOOL OF CHOICE,GE80
TEXAS,48,4835250,POINT ISABEL ISD,4.83525E+11,PORT ISABEL H S,90-94
TEXAS,48,4835310,PONDER ISD,4.83531E+11,PONDER H S,GE95
TEXAS,48,4835340,POOLVILLE ISD,4.83534E+11,POOLVILLE H S,GE80
TEXAS,48,4835370,PORT ARANSAS ISD,4.83537E+11,PORT ARANSAS H S,80-89
TEXAS,48,4835400,PORT ARTHUR ISD,4.8354E+11,MEMORIAL H S,77
TEXAS,48,4835430,PORT NECHES-GROVES ISD,4.83543E+11,PORT NECHES-GROVES H S,95
TEXAS,48,4835490,POST ISD,4.83549E+11,POST H S,GE90
TEXAS,48,4835520,POTEET ISD,4.83552E+11,POTEET H S,90-94
TEXAS,48,4835550,POTH ISD,4.83555E+11,POTH H S,GE90
TEXAS,48,4835560,HIGHLAND PARK ISD,4.83556E+11,HIGHLAND PARK H S,GE90
TEXAS,48,4835570,BUSHLAND ISD,4.83557E+11,BUSHLAND H S,GE95
TEXAS,48,4835580,POTTSBORO ISD,4.83558E+11,POTTSBORO H S,GE95
TEXAS,48,4835700,PRAIRIE LEA ISD,4.8357E+11,PRAIRIE LEA SCHOOL,GE50
TEXAS,48,4835730,PRAIRIE VALLEY ISD,4.83573E+11,PRAIRIE VALLEY H S,PS
TEXAS,48,4835740,PRAIRILAND ISD,4.83574E+11,PRAIRILAND H S,GE95
TEXAS,48,4835760,PREMONT ISD,4.83576E+11,PREMONT H S,80-89
TEXAS,48,4835800,PRESIDIO ISD,4.8358E+11,PRESIDIO H S,90-94
TEXAS,48,4835820,PRIDDY ISD,4.83582E+11,PRIDDY SCHOOL,GE50
TEXAS,48,4835850,PRINCETON ISD,4.83585E+11,PRINCETON H S,94
TEXAS,48,4835910,PROGRESO ISD,4.83591E+11,PROGRESO H S,80-84
TEXAS,48,4836000,PROSPER ISD,4.836E+11,PROSPER H S,GE99
TEXAS,48,4836180,QUANAH ISD,4.83618E+11,QUANAH H S,GE90
TEXAS,48,4836210,QUEEN CITY ISD,4.83621E+11,QUEEN CITY H S,GE95
TEXAS,48,4836240,QUINLAN ISD,4.83624E+11,WH FORD H S,80-84
TEXAS,48,4836300,QUITMAN ISD,4.8363E+11,QUITMAN H S,GE95
TEXAS,48,4836360,RAINS ISD,4.83636E+11,RAINS H S,90-94
TEXAS,48,4836390,RALLS ISD,4.83639E+11,RALLS H S,GE80
TEXAS,48,4836390,RALLS ISD,4.83639E+11,RECOVERY EDUCATION CAMPUS,PS
TEXAS,48,4836450,RANDOLPH FIELD ISD,4.83645E+11,RANDOLPH H S,GE95
TEXAS,48,4836480,RANGER ISD,4.83648E+11,RANGER H S,GE80
TEXAS,48,4836510,RANKIN ISD,4.83651E+11,RANKIN H S,GE50
TEXAS,48,4836540,RAYMONDVILLE ISD,4.83654E+11,RAYMONDVILLE H S,GE95
TEXAS,48,4836540,RAYMONDVILLE ISD,4.83654E+11,RAYMONDVILLE OPTIONS ACADEMIC ACADEMY,40-49
TEXAS,48,4836570,REAGAN COUNTY ISD,4.83657E+11,REAGAN COUNTY H S,GE95
TEXAS,48,4836660,RED OAK ISD,4.83666E+11,RED OAK H S,96
TEXAS,48,4836750,REDWATER ISD,4.83675E+11,REDWATER H S,GE95
TEXAS,48,4836780,REFUGIO ISD,4.83678E+11,REFUGIO H S,90-94
TEXAS,48,4836960,RICE ISD,4.83696E+11,RICE H S,GE95
TEXAS,48,4836970,RICE CISD,4.83697E+11,RICE H S,GE95
TEXAS,48,4836990,RICHARDS ISD,4.83699E+11,RICHARDS H S,GE50
TEXAS,48,4837020,RICHARDSON ISD,4.83702E+11,BERKNER H S,86
TEXAS,48,4837020,RICHARDSON ISD,4.83702E+11,LAKE HIGHLANDS H S,89
TEXAS,48,4837020,RICHARDSON ISD,4.83702E+11,PEARCE H S,92
TEXAS,48,4837020,RICHARDSON ISD,4.83702E+11,RICHARDSON H S,93
TEXAS,48,4837080,RICHLAND SPRINGS ISD,4.83708E+11,RICHLAND SPRINGS SCHOOL,GE50
TEXAS,48,4837110,RIESEL ISD,4.83711E+11,RIESEL SCHOOL,GE90
TEXAS,48,4837140,RIO GRANDE CITY CISD,4.83714E+11,RIO GRANDE CITY H S,92
TEXAS,48,4837140,RIO GRANDE CITY CISD,4.83714E+11,RIO GRANDE CITY CISD GRULLA H S,95
TEXAS,48,4837150,SOUTH TEXAS ISD,4.83715E+11,THE SCIENCE ACADEMY OF SOUTH TEXAS,GE95
TEXAS,48,4837150,SOUTH TEXAS ISD,4.83715E+11,SOUTH TEXAS BUSINESS EDUCATION & TECHNOLOGY ACADEM,GE95
TEXAS,48,4837150,SOUTH TEXAS ISD,4.83715E+11,SOUTH TEXAS ACADEMY FOR MEDICAL PROFESSIONS,GE95
TEXAS,48,4837150,SOUTH TEXAS ISD,4.83715E+11,SOUTH TEXAS H S FOR HEALTH PROFESSIONS,GE95
TEXAS,48,4837170,RIO HONDO ISD,4.83717E+11,RIO HONDO H S,90-94
TEXAS,48,4837200,RIO VISTA ISD,4.8372E+11,RIO VISTA H S,GE90
TEXAS,48,4837230,RISING STAR ISD,4.83723E+11,RISING STAR H S,GE50
TEXAS,48,4837260,RIVER ROAD ISD,4.83726E+11,RIVER ROAD H S,GE95
TEXAS,48,4837320,RIVIERA ISD,4.83732E+11,KAUFER H S,GE90
TEXAS,48,4837380,ROBERT LEE ISD,4.83738E+11,ROBERT LEE H S,GE80
TEXAS,48,4837380,ROBERT LEE ISD,4.83738E+11,FAIRVIEW SPECIAL PROGRAMS,PS
TEXAS,48,4837410,ROBINSON ISD,4.83741E+11,ROBINSON H S,GE95
TEXAS,48,4837440,ROBSTOWN ISD,4.83744E+11,ROBSTOWN H S,90-94
TEXAS,48,4837470,ROBY CISD,4.83747E+11,ROBY H S,GE80
TEXAS,48,4837500,ROCHELLE ISD,4.8375E+11,ROCHELLE SCHOOL,GE50
TEXAS,48,4837590,ROCKDALE ISD,4.83759E+11,ROCKDALE H S,85-89
TEXAS,48,4837650,ROCKWALL ISD,4.83765E+11,ROCKWALL H S,97
TEXAS,48,4837650,ROCKWALL ISD,4.83765E+11,ROCKWALL QUEST ACADEMY,85-89
TEXAS,48,4837650,ROCKWALL ISD,4.83765E+11,ROCKWALL-HEATH H S,98
TEXAS,48,4837710,ROGERS ISD,4.83771E+11,ROGERS H S,GE95
TEXAS,48,4837740,ROMA ISD,4.83774E+11,ROMA H S,88
TEXAS,48,4837800,ROOSEVELT ISD,4.8378E+11,ROOSEVELT H S,GE95
TEXAS,48,4837830,ROPES ISD,4.83783E+11,ROPES SCHOOL,GE80
TEXAS,48,4837860,ROSCOE COLLEGIATE ISD,4.83786E+11,ROSCOE COLLEGIATE H S,GE80
TEXAS,48,4837900,ROSEBUD-LOTT ISD,4.8379E+11,ROSEBUD-LOTT H S,80-89
TEXAS,48,4838040,ROTAN ISD,4.83804E+11,ROTAN H S,GE80
TEXAS,48,4838080,ROUND ROCK ISD,4.83808E+11,ROUND ROCK H S,GE99
TEXAS,48,4838080,ROUND ROCK ISD,4.83808E+11,WESTWOOD H S,98
TEXAS,48,4838080,ROUND ROCK ISD,4.83808E+11,MCNEIL H S,98
TEXAS,48,4838080,ROUND ROCK ISD,4.83808E+11,ROUND ROCK OPPORT CTR DAEP,PS
TEXAS,48,4838080,ROUND ROCK ISD,4.83808E+11,STONY POINT H S,96
TEXAS,48,4838080,ROUND ROCK ISD,4.83808E+11,SUCCESS H S,67
TEXAS,48,4838080,ROUND ROCK ISD,4.83808E+11,WM S LOTT JUVENILE CTR,PS
TEXAS,48,4838080,ROUND ROCK ISD,4.83808E+11,CEDAR RIDGE H S,96
TEXAS,48,4838100,ROUND TOP-CARMINE ISD,4.8381E+11,ROUND TOP-CARMINE H S,GE80
TEXAS,48,4838160,ROXTON ISD,4.83816E+11,ROXTON ISD,GE50
TEXAS,48,4838190,ROYAL ISD,4.83819E+11,ROYAL H S,GE95
TEXAS,48,4838220,ROYSE CITY ISD,4.83822E+11,ROYSE CITY H S,93
TEXAS,48,4838220,ROYSE CITY ISD,4.83822E+11,HH BROWNING ACADEMY,GE80
TEXAS,48,4838280,RULE ISD,4.83828E+11,RULE SCHOOL,PS
TEXAS,48,4838310,RUNGE ISD,4.83831E+11,RUNGE H S,GE50
TEXAS,48,4838360,RUSK ISD,4.83836E+11,RUSK H S,90-94
TEXAS,48,4838400,S AND S CISD,4.8384E+11,S AND S CONS H S,90-94
TEXAS,48,4838430,SABINAL ISD,4.83843E+11,SABINAL H S,GE90
TEXAS,48,4838460,SABINE ISD,4.83846E+11,SABINE H S,GE95
TEXAS,48,4838490,SABINE PASS ISD,4.83849E+11,SABINE PASS SCHOOL,GE90
TEXAS,48,4838520,SAINT JO ISD,4.83852E+11,SAINT JO H S,GE50
TEXAS,48,4838580,SALADO ISD,4.83858E+11,SALADO H S,GE95
TEXAS,48,4838610,SALTILLO ISD,4.83861E+11,SALTILLO SCHOOL,GE80
TEXAS,48,4838640,SAM RAYBURN ISD,4.83864E+11,RAYBURN H S,GE80
TEXAS,48,4838700,SAN ANGELO ISD,4.8387E+11,CENTRAL H S,89
TEXAS,48,4838700,SAN ANGELO ISD,4.8387E+11,LAKE VIEW H S,86
TEXAS,48,4838730,SAN ANTONIO ISD,4.83873E+11,BURBANK H S,93
TEXAS,48,4838730,SAN ANTONIO ISD,4.83873E+11,EDISON H S,94
TEXAS,48,4838730,SAN ANTONIO ISD,4.83873E+11,FOX TECHNICAL H S,GE95
TEXAS,48,4838730,SAN ANTONIO ISD,4.83873E+11,HIGHLANDS H S,80
TEXAS,48,4838730,SAN ANTONIO ISD,4.83873E+11,HOUSTON H S,78
TEXAS,48,4838730,SAN ANTONIO ISD,4.83873E+11,JEFFERSON H S,91
TEXAS,48,4838730,SAN ANTONIO ISD,4.83873E+11,LANIER H S,81
TEXAS,48,4838730,SAN ANTONIO ISD,4.83873E+11,BRACKENRIDGE H S,90
TEXAS,48,4838730,SAN ANTONIO ISD,4.83873E+11,HEALY-MURPHY,19-Nov
TEXAS,48,4838730,SAN ANTONIO ISD,4.83873E+11,PICKETT ACADEMY,PS
TEXAS,48,4838730,SAN ANTONIO ISD,4.83873E+11,TRAVIS EARLY COLLEGE H S,GE95
TEXAS,48,4838730,SAN ANTONIO ISD,4.83873E+11,YOUNG WOMEN'S LEADERSHIP ACADEMY,GE90
TEXAS,48,4838730,SAN ANTONIO ISD,4.83873E+11,COOPER ACADEMY,20-24
TEXAS,48,4838730,SAN ANTONIO ISD,4.83873E+11,JUVENILE DETENT CTR,LT50
TEXAS,48,4838760,SAN AUGUSTINE ISD,4.83876E+11,SAN AUGUSTINE H S,GE90
TEXAS,48,4838790,SAN BENITO CISD,4.83879E+11,SAN BENITO H S,95
TEXAS,48,4838790,SAN BENITO CISD,4.83879E+11,HESTER JUVENILE DETENT,PS
TEXAS,48,4838790,SAN BENITO CISD,4.83879E+11,GATEWAY TO GRADUATION ACADEMY,70-74
TEXAS,48,4838820,SAN DIEGO ISD,4.83882E+11,SAN DIEGO H S,80-84
TEXAS,48,4838850,SAN ELIZARIO ISD,4.83885E+11,SAN ELIZARIO H S,88
TEXAS,48,4838900,SAN FELIPE-DEL RIO CISD,4.8389E+11,DEL RIO H S,92
TEXAS,48,4838910,SAN ISIDRO ISD,4.83891E+11,SAN ISIDRO H S,GE80
TEXAS,48,4838970,SAN MARCOS CISD,4.83897E+11,SAN MARCOS H S,87
TEXAS,48,4839000,SAN PERLITA ISD,4.839E+11,SAN PERLITA H S,GE80
TEXAS,48,4839030,SAN SABA ISD,4.83903E+11,SAN SABA H S,GE90
TEXAS,48,4839120,SANDS CISD,4.83912E+11,SANDS CISD,GE50
TEXAS,48,4839150,SANFORD-FRITCH ISD,4.83915E+11,SANFORD-FRITCH H S,GE95
TEXAS,48,4839180,SANGER ISD,4.83918E+11,SANGER H S,GE95
TEXAS,48,4839180,SANGER ISD,4.83918E+11,LINDA TUTT H S,60-79
TEXAS,48,4839210,SANTA ANNA ISD,4.83921E+11,SANTA ANNA SECONDARY,GE50
TEXAS,48,4839270,SANTA FE ISD,4.83927E+11,SANTA FE H S,86
TEXAS,48,4839300,SANTA GERTRUDIS ISD,4.8393E+11,SANTA GERTRUDIS ACADEMY H S,GE95
TEXAS,48,4839330,SANTA MARIA ISD,4.83933E+11,SANTA MARIA H S,GE90
TEXAS,48,4839360,SANTA ROSA ISD,4.83936E+11,SANTA ROSA H S,GE95
TEXAS,48,4839390,SANTO ISD,4.83939E+11,SANTO H S,GE90
TEXAS,48,4839450,SAVOY ISD,4.83945E+11,SAVOY H S,80-89
TEXAS,48,4839480,SCHERTZ-CIBOLO-U CITY ISD,4.83948E+11,SAMUEL CLEMENS H S,96
TEXAS,48,4839480,SCHERTZ-CIBOLO-U CITY ISD,4.83948E+11,BYRON P STEELE II H S,97
TEXAS,48,4839480,SCHERTZ-CIBOLO-U CITY ISD,4.83948E+11,ALLISON STEELE ENHANCED LEARNING CENTER,90-94
TEXAS,48,4839510,SCHLEICHER ISD,4.83951E+11,ELDORADO H S,GE90
TEXAS,48,4839540,SCHULENBURG ISD,4.83954E+11,SCHULENBURG SECONDARY,GE90
TEXAS,48,4839570,SCURRY-ROSSER ISD,4.83957E+11,SCURRY-ROSSER H S,GE95
TEXAS,48,4839600,SEAGRAVES ISD,4.8396E+11,SEAGRAVES SCHOOLS,80-89
TEXAS,48,4839630,SEALY ISD,4.83963E+11,SEALY H S,92
TEXAS,48,4839690,SEGUIN ISD,4.83969E+11,SEGUIN H S,91
TEXAS,48,4839690,SEGUIN ISD,4.83969E+11,MERCER & BLUMBERG LRN CTR,80-84
TEXAS,48,4839690,SEGUIN ISD,4.83969E+11,JUVENILE DETENTION CENTER,PS
TEXAS,48,4839750,SEMINOLE ISD,4.83975E+11,SEMINOLE H S,90-94
TEXAS,48,4839750,SEMINOLE ISD,4.83975E+11,SEMINOLE SUCCESS CTR,GE80
TEXAS,48,4839780,SEYMOUR ISD,4.83978E+11,SEYMOUR H S,GE90
TEXAS,48,4839870,SHALLOWATER ISD,4.83987E+11,SHALLOWATER H S,GE95
TEXAS,48,4839900,SHAMROCK ISD,4.8399E+11,SHAMROCK H S,GE80
TEXAS,48,4839930,SHARYLAND ISD,4.83993E+11,SHARYLAND H S,97
TEXAS,48,4839960,SHELBYVILLE ISD,4.83996E+11,SHELBYVILLE SCHOOL,GE90
TEXAS,48,4839990,SHELDON ISD,4.83999E+11,C E KING H S,89
TEXAS,48,4839990,SHELDON ISD,4.83999E+11,KASE ACADEMY,70-74
TEXAS,48,4840020,SHEPHERD ISD,4.84002E+11,SHEPHERD H S,80-84
TEXAS,48,4840080,SHERMAN ISD,4.84008E+11,SHERMAN H S,97
TEXAS,48,4840080,SHERMAN ISD,4.84008E+11,PERRIN LEARNING CTR,80-89
TEXAS,48,4840110,SHINER ISD,4.84011E+11,SHINER H S,GE90
TEXAS,48,4840170,SIDNEY ISD,4.84017E+11,SIDNEY SCHOOL,GE50
TEXAS,48,4840200,SIERRA BLANCA ISD,4.8402E+11,SIERRA BLANCA SCHOOL,GE50
TEXAS,48,4840230,SILSBEE ISD,4.84023E+11,SILSBEE H S,GE95
TEXAS,48,4840290,SILVERTON ISD,4.84029E+11,SILVERTON SCHOOL,GE50
TEXAS,48,4840320,SIMMS ISD,4.84032E+11,JAMES BOWIE H S,GE90
TEXAS,48,4840350,SINTON ISD,4.84035E+11,SINTON H S,GE95
TEXAS,48,4840410,SKIDMORE-TYNAN ISD,4.84041E+11,SKIDMORE-TYNAN H S,90-94
TEXAS,48,4840440,SLATON ISD,4.84044E+11,SLATON H S,90-94
TEXAS,48,4840470,SLIDELL ISD,4.84047E+11,SLIDELL SCHOOLS,GE80
TEXAS,48,4840500,SLOCUM ISD,4.8405E+11,SLOCUM H S,GE80
TEXAS,48,4840550,SMITHVILLE ISD,4.84055E+11,SMITHVILLE H S,90-94
TEXAS,48,4840590,SMYER ISD,4.84059E+11,SMYER H S,GE80
TEXAS,48,4840620,SNOOK ISD,4.84062E+11,SNOOK SECONDARY,80-89
TEXAS,48,4840650,SNYDER ISD,4.84065E+11,SNYDER H S,90-94
TEXAS,48,4840680,SOUTH SAN ANTONIO ISD,4.84068E+11,SOUTH SAN ANTONIO H S,88
TEXAS,48,4840710,SOCORRO ISD,4.84071E+11,SOCORRO H S,81
TEXAS,48,4840710,SOCORRO ISD,4.84071E+11,MONTWOOD H S,92
TEXAS,48,4840710,SOCORRO ISD,4.84071E+11,AMERICAS H S,93
TEXAS,48,4840710,SOCORRO ISD,4.84071E+11,EL DORADO H S,92
TEXAS,48,4840710,SOCORRO ISD,4.84071E+11,MISSION EARLY COLLEGE H S,GE95
TEXAS,48,4840710,SOCORRO ISD,4.84071E+11,EASTLAKE H S,91
TEXAS,48,4840710,SOCORRO ISD,4.84071E+11,OPTIONS H S,20-29
TEXAS,48,4840710,SOCORRO ISD,4.84071E+11,KEYS ACAD,PS
TEXAS,48,4840740,SOMERSET ISD,4.84074E+11,SOMERSET H S,93
TEXAS,48,4840770,SOMERVILLE ISD,4.84077E+11,SOMERVILLE H S,GE80
